ID,Consultant,DateRetrieved,DatePublished,Job_title,Company,R,SAS,SPSS,Python,MAtlab,Scala,C.,MS_Word,Ms_Excel,OLE_DB,Ms_Access,Ms_PowerPoint,Spreadsheets,Data_visualization,Presentation_Skills,Communication,BigData,Data_warehouse,cloud_storage,Google_Cloud,AWS,Machine_Learning,Deep_Learning,Computer_vision,Java,C..,C,Linux_Unix,SQL,NoSQL,RDBMS,Oracle,MySQL,PHP,Flash_Actionscript,SPL,web_design_and_development_tools,Wordpress,AI,Natural_Language_Processing.NLP.,Microsoft_Power_BI,Google_Analytics,graphics_and_design_skills,Data_marketing,SEO,Content_Management,Tableau,D3,Alteryx,KNIME,Spotfire,Spark,S3,Redshift,DigitalOcean,Javascript,Kafka,Storm,Bash,Hadoop,Data_Pipelines,MPP_Platforms,Qlik,Pig,Hive,Tensorflow,Map_Reduce,Impala,Solr,Teradata,MongoDB,Elasticsearch,YOLO,agile_execution,Data_management,pyspark,Data_mining,Data_science,Web_Analytic_tools,IOT,Numerical_Analysis,Economic,Finance_Knowledge,Investment_Knowledge,Problem_Solving,Korean_language,Bash_Linux_Scripting,Knowledge_in,Experience,City,Location,Educational_qualifications,Salary,Team_Handling,Debtor_reconcilation,Payroll_management,Bayesian,Optimization,Bahasa_Malaysia,English_proficiency,URL,Search_Term,Job_Titles,Job_Category,Minimum_Years_of_experience,Experience_Category,Job_Country,Edu_Category
262,Sanduni,10/8/2020,4/8/2020,Lead Data Analyst,Target,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Supply Chain ,model building",8+ years 0r 6+years,Bangalore,India,"B.E/B.Tech 0r M.Tech, M.Sc. , MCA",NA,1,0,0,0,0,0,0,https://www.themuse.com/jobs/target/lead-data-analyst-b441ad?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,data analyst jobs in india,lead data analyst,Data Analyst,NA,Two or less years,India,Min_Master
263,Sanduni,10/8/2020,5/8/2020,Data Analyst,Exela Technologies,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Intelligence,Statistical tools and methods",7+ years,"Pune,Maharashtra",India,NA,NA,0,0,0,0,0,0,1,https://in.linkedin.com/jobs/view/data-analyst-at-exela-technologies-1958806830?trk=public_jobs_job-result-card_result-card_full-click,data analyst jobs in india,data analyst,Data Analyst,NA,Two or less years,India,NA
264,Sanduni,10/8/2020,6/8/2020,Data Analyst,Netcore Solutions,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"regression, classification and clustering techniques , probbilistic models , analytic enviroments and tools for both structured and unstructured data",1-3years,Mumbai,India,NA,NA,0,0,0,0,0,0,0,"https://www.glassdoor.co.in/job-listing/data-analyst-netcore-solutions-JV_IC2851180_KO0,12_KE13,30.htm?jl=3590232179&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",data analyst jobs in india,data analyst,Data Analyst,1,Two or less years,India,NA
265,Sanduni,11/8/2020,10/8/2020,Data Analyst,Infochola,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marketing & CRM analytics, Business Intelligence tools",3 years,Chennai,India,NA,NA,0,0,0,0,0,0,0,https://www.google.com/search?q=Data+analyst+job+advertisements+in+india&oq=Data+analyst+job+advertisements+in+india&aqs=chrome..69i57j33.27631j0j15&sourceid=chrome&ie=UTF-8&ibp=htl;jobs&sa=X&ved=2ahUKEwjn2veDqJLrAhWXgUsFHT_SCgIQiYsCKAJ6BAgKEBM&sxsrf=ALeKk00HNAyVOAC0Gt9qpwGcIHvmH9jfJg:1597120104500#htivrt=jobs&htidocid=DYO3N3E4aWWIQVWjAAAAAA%3D%3D&fpstate=tldetail,data analyst jobs in india,data analyst,Data Analyst,3,More than 2 and less than 5 years,India,NA
266,Sanduni,11/8/2020,10/8/2020,Manager Data Analyst,Simpl,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"implementing basic Clustering and Regression algorithms,setting up and analysing Experiments , A/B tests",5-6 years,"Bengaluru,Karnataka",India,NA,15860INR,1,0,0,0,0,0,0,https://in.fidanto.com/jobs/job-opening/data-entry-keyers/manager-data-analyst-93137876?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,data analyst jobs in india,manager data analyst,Data Analyst,NA,Two or less years,India,NA
267,Sanduni,11/8/2020,10/8/2020,Data Scientist,Ryte4u Solutions,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"developing models and algorithms in a commercial environment , multivariate statistical modelling",5-12 years,Bangalore,India,"Advanced Degree in Mathematics, Physics, Computer Science, Engineering, Statistics, or an equivalent discipline",NA,1,0,0,1,0,0,1,https://www.hirist.com/j/data-scientist-python-sql-5-12-yrs-626730.html?ref=rl&pref=jf&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,data analyst jobs in india,data scientist,Data Science,NA,Two or less years,India,Some Degree
268,Sanduni,11/8/2020,20/07/2020,Senior Data Scientist,"MCAFEE,INC",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Undertake preprocessing of structured and unstructured data,Combine models through ensemble modeling,Propose solutions and strategies to business challenges",NA,Bangalore,India,BSC,NA,0,0,0,0,0,0,0,https://www.owcareers.com/senior-data-scientist-jobs-in-mcafee-inc--india/741204?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,data analyst jobs in india,senior data scientist,Data Science,NA,Two or less years,India,Min_Bsc
269,Sanduni,11/8/2020,8/8/2020,"Senior Data Analyst,ED&A ICC","NIKE,INC",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,develop and test hypothesis and deliver insights,7+ years,Bangalore,India,"Bachelor's Degree in Computer Science, MIS, other quantitative disciplines, or related fields",NA,1,0,0,0,0,0,0,https://www.themuse.com/jobs/nikeinc/senior-data-analyst-eda-icc?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,data analyst jobs in india,senior data analyst ed&a icc,Data Analyst,NA,Two or less years,India,Min_Bsc
270,Sanduni,12/8/2020,12/8/2020,"PrincipalConsultant,Data Analyst",D Cube Analytics,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"working on Patient level data analytics,analysing IMS data, Pharma/ Healthcare Analytics,Marketing analytics,process folw",1-4 years,Bangalore,India,Bachelors / Masters,NA,0,0,0,0,0,0,0,https://www.shine.com/jobs/principal-consultant-data-analytics/d-cube-analytics/10783939/,data analyst jobs in india,principalconsultant data analyst,Data Analyst,1,Two or less years,India,Min_Bsc
271,Sanduni,12/8/2020,7/8/2020,"Analyst,Data Analytics,Bengaluru",Nielsen,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Market Research and statistical modeling techniques and applications,Bussiness Analytics,market mix modelling,Pivot Table",1-6 years,Bengaluru,India,"M.Sc. / M.A – Mathematics, Statistics, Economics, Actuarial Sciences or MBA in Marketing / specialized course in Business Analytics.",500000-700000 P.A.,1,0,0,0,0,0,0,https://www.naukri.com/job-listings-analyst-data-analytics-bengaluru-nielsen-bengaluru-bangalore-1-to-6-years-170720000150?xp=10&utm_campaign=simjobsjd_bottom&src=simjobsjd_bottom,data analyst jobs in india,analyst data analytics bengaluru,Data Analyst,1,Two or less years,India,Min_Master
272,Sanduni,12/8/2020,11/8/2020,Clinical Research Data Analyst,Columbia University,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4 years,New York,US,"Bachelor’s degree or equivalent in education and experience in computer science, data science, epidemiology, statistics, or a relevant field",NA,0,0,0,0,0,0,0,"https://www.indeed.com/q-Data-Analyst-l-New-York,-NY-jobs.html?vjk=197f0866b2f46aad",data analyst jobs,clinical research data analyst,Data Analyst,NA,Two or less years,United States,Min_Bsc
273,Sanduni,12/8/2020,8/8/2020,Data Scientist,Azine Technologies,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"statistics, algebra",3-4 years,Ahmedabad,India,"BSc/BA in Computer Science, Engineering or relevant field; graduate degree in Data Science or other quantitative field",NA,1,0,0,0,0,0,0,https://www.monsterindia.com/job/data-scientist-azine-technologies-ahmedabad-1521252?searchId=14b3d573-a7df-4b93-99c4-4756caeb512b,data analyst jobs in india,data scientist,Data Science,3,More than 2 and less than 5 years,India,Min_Bsc
274,Sanduni,12/8/2020,11/7/2020,Data Scientist,Ness Digital Engineering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"image segmentation,v-net,W-net,Cnn",5 years,"Bangalore,Mumbai",India,NA,NA,1,0,0,0,0,0,0,https://www.monsterindia.com/job/data-scientist-ness-technologies-india-private-limited-bengaluru-bangalore-1492688?searchId=14b3d573-a7df-4b93-99c4-4756caeb512b,data analyst jobs in india,data scientist,Data Science,NA,Two or less years,India,NA
275,Sanduni,12/8/2020,23/08/2020,Quantitative Analyst,E-Friend Solutions India,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"maths,pytorch",3-10 years,Indore,India,Degree in Mathematics / Statistics / Economics or Engineering,600000-1200000,1,0,0,0,1,0,0,https://www.monsterindia.com/job/quantitative-analyst-e-friend-solutions-india-indore-1509757?searchId=14b3d573-a7df-4b93-99c4-4756caeb512b,data analyst jobs in india,quantitative analyst,Data Analyst,3,More than 2 and less than 5 years,India,Some Degree
276,Sanduni,13/08/2020,8/8/2020,Acturial Analyst,AXA Group Operations Malaysia Sdn Bhd,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"PC languages modelling,Prophet models,data conversion system,database",1 year,Selangor,Malaysia,University graduate - major in Actuarial Science / Mathematics / Statistics,NA,1,0,0,0,0,0,1,https://www.monster.com.my/seeker/single-page-registration?from=Feed_Indeed&spl=MY_Feed_Indeed&WT.mc_n=olm_sk_MY_Feed_Indeed&gd=1&jobid=24628558&action=apply&utm_campaign=Job_Boards&utm_medium=CPC&utm_source=Feed_Indeed,acturial analyst jobs in malaysia,actuarial analyst,Data Analyst,1,Two or less years,Malaysia,Other
277,Sanduni,13/08/2020,23/07/2020,Acturial Analyst,AXA Group,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,designing the actuarial model and analysis,not needed,Kuala Lumpur,Malaysia,Degree in Actuarial Science or related studies,NA,1,0,0,0,0,0,0,https://www.axa.com/en/careers/job-offers/180008DS-Actuarial-Analyst,acturial analyst jobs in malaysia,actuarial analyst,Data Analyst,NA,Two or less years,Malaysia,Some Degree
278,Sanduni,13/08/2020,1/8/2020,ActurialProfessional,Prudential PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Prophet models,Visual basic",NA,Kuala Lumpur,Malaysia,"Bachelor’s Degree or higher in Actuarial Sciences, Mathematics, Statistics or related field.",NA,1,0,0,0,0,0,0,https://prudential.wd3.myworkdayjobs.com/en-US/prudential/job/Kuala-Lumpur/PAMB-l-Actuarial-Professional--OptimAL-_19050088,acturial analyst jobs in malaysia,actuarialprofessional,Data Analyst,NA,Two or less years,Malaysia,Min_Bsc
279,Sanduni,13/08/2020,30/07/2020,Senior Acturial Analyst,AIG,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"local auto or personal property insurance,Develop and implement reports for monitoring and measuring all aspects of the business,Develop Post-rate monitoring process",6 years,Kuala Lumpur,Malaysia,NA,NA,1,0,0,0,0,0,1,https://aig.wd1.myworkdayjobs.com/en-US/aig/job/Kuala-Lumpur/Senior-Actuarial-Analyst--Personal-Auto-and-Property_JR2002643?source=Glassdoor,acturial analyst jobs in malaysia,senior actuarial analyst,Data Analyst,NA,Two or less years,Malaysia,NA
280,Sanduni,13/8/2020,8/7/2020,Data Scientist I,USAA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"leveraging predictive modeling, simulation",4+ years,New York,US,"Master's degree in Computer Science, Applied Mathematics, Quantitative Economics, Statistics, or related field",NA,1,0,0,0,1,0,0,https://www.indeed.com/viewjob?jk=161508ca3e3644bd&from=serp&vjs=3,statistical job vacancies,data scientist i,Data Science,NA,Two or less years,United States,Min_Master
281,Sanduni,13/08/2020,23/06/2020,Acturial Executive,Sun Life Malaysia Assurance Berhad,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"acturial principles and practices,data exraction,Prophet models,visual basic",NA,Kuala Lumpur,Malaysia,Bachelors degree in acturial science,NA,1,0,0,0,0,0,0,https://jobsfinder.me/malaysia/jobs/actuarial-executive-valuation/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,acturial analyst jobs in malaysia,actuarial executive,Data Analyst,NA,Two or less years,Malaysia,Min_Bsc
282,Sanduni,13/08/2020,12/8/2020,Consultant-Acturial and Insuarance MY1,Deloitte,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,prophet models,4 years,Kuala Lumpur,Malaysia,NA,NA,1,0,0,0,0,0,0,https://www.efinancialcareers-canada.com/jobs-Malaysia-Kuala_Lumpur-Consultant_-_Actuarial__Insurance_-_MY_1.id08206817?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,acturial analyst jobs in malaysia,consultant actuarial and insuarance my1,Data Analyst,NA,Two or less years,Malaysia,NA
283,Sanduni,13/08/2020,11/8/2020,Market Research Analyst,ICON Payments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"prepare reports on findings,illustrating data graphically,measure and acess client satisfaction",NA,New York,US,Bachelors degree of Economics or Bussiness Administration,NA,0,0,0,0,0,0,0,http://iconpayments.com/careers.html,data analyst jobs in US,market research analyst,Data Analyst,NA,Two or less years,United States,Min_Bsc
284,Sanduni,13/08/2020,11/8/2020,Data Insights Analyst,LIFE.CHURCH,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,statistical and data analysis techniques,1-3years,Edmond,US,Bachelors Degree in related field,NA,1,0,0,0,0,0,0,https://www.dropbox.com/sh/637bvr2jjek7rl3/AABLeykjr1K1pRWmEuf7OCDWa/Job%20Descriptions/Central%20Positions/502%20CEN%20Analytics?dl=0&preview=Data+Insights+Analyst.pdf&subfolder_nav_tracking=1,data analyst jobs in US,data insights analyst,Data Analyst,1,Two or less years,United States,Min_Bsc
300,Rajitha,14/08/2020,31/07/2020,Junior Data Scientist,Dialog Axiata PLC,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Machine learning and Algorithms,2,Colombo,Sri Lanka,Degree in Engineering / IT or specialized in Computer Science / Statistics,Not mentioned,1,0,0,0,0,0,NA,https://g.co/kgs/b1QPAB,Data scientist jobs in Sri Lanka,junior data scientist,Data Science,2,Two or less years,Sri Lanka,Some Degree
301,Rajitha,16/10/2020,16/06/2020,Data Scientists,John Keells Holdings PLC,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"Machine learning, Advanced analytics techniques",NA,Colombo,Sri Lanka,"Bachelor's degree in Computer Science, Statistics, Math, Operations Research, Economics or a related field.",Not mentioned,1,0,0,0,0,0,NA,https://jobber.lk/vacancy/data-scientist-octave-job-from-john-keells-holdings-in-colombo-sri-lanka,Data scientist jobs in Sri Lanka,data scientists,Data Science,NA,Two or less years,Sri Lanka,Min_Bsc
302,Rajitha,14/08/2020,26/07/2020,Data Engineer,Axiata Digital Labs,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"Data mining, Machine learning, Natural language processing, or Information retrieval",2,Colombo,Sri Lanka,Bachelor’s Degree or more in Computer Science,Not mentioned,1,0,0,0,0,0,NA,https://g.co/kgs/LSvmjk,Data scientist jobs in Sri Lanka,data engineer,Data Engineering,2,Two or less years,Sri Lanka,Min_Bsc
303,Rajitha,14/08/2020,14/07/2020,Data Analyst,Seylan bank PLC,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Predective analytics and Statistical modeling,6,Colombo,Sri Lanka,"BSc dgree in Computer science, Mathematics, Statistics, Ecomonics",Not mentioned,1,0,0,0,0,0,NA,http://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0000768630&ec=DEFZZZ&reqAdView=STANDALONE&index=189&pg=applicant/vacancybyfunctionalarea.jsp&isChangeview=true,Data scientist jobs in Sri Lanka,data analyst,Data Analyst,NA,Two or less years,Sri Lanka,Min_Bsc
304,Rajitha,05/09/2020,05/08/2020,Data Analyst,Dialog Axiata PLC,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Machine learning techniques and Algorithms,3,Colombo,Sri Lanka,Degree in Engineering / IT or specialized in Computer Science / Statistics,Not mentioned,0,0,0,0,0,0,NA,https://lk.linkedin.com/jobs/data-analyst-jobs?countryRedirected=1&currentJobId=1949265618&position=1&pageNum=0,Data scientist jobs in Sri Lanka,data analyst,Data Analyst,3,More than 2 and less than 5 years,Sri Lanka,Some Degree
305,Rajitha,09/10/2020,09/07/2020,Data Engineer,Snaphunt Pte. Ltd,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Working with large and complex data sets as well as experience analyzing volumes of data,2,Colombo,Sri Lanka,"Degree in Computer Science, Applied Mathematics, Engineering or related field",Not mentioned,1,0,0,0,0,0,NA,https://g.co/kgs/tcSRJc,Data scientist jobs in Sri Lanka,data engineer,Data Engineering,2,Two or less years,Sri Lanka,Some Degree
306,Rajitha,15/09/2020,15/07/2020,Data Scientist,McKinsey & Company,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,Applying data science methods to business problems,NA,NA,Singapore,"MSc or PhD level in the field of Computer Science, Machine Learning, Applied Statistics, Mathematics",Not mentioned,1,0,0,0,0,0,https://g.co/kgs/oZMmBq,https://g.co/kgs/oZMmBq,Data scientist jobs in Singapore,data scientist,Data Science,NA,Two or less years,Singapore,Min_Master
307,Rajitha,15/09/2020,15/07/2020,Data Scientist,Randstad Singapore,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"Machine learning models for regression, classification, clustering",4,NA,Singapore,"Min BS, MS, or PhD in Mathematics, Physics, Computer Science or equivalent",Not mentioned,1,0,0,0,0,0,https://g.co/kgs/jnMs86,https://g.co/kgs/jnMs86,Data scientist jobs in Singapore,data scientist,Data Science,NA,Two or less years,Singapore,Min_Bsc
308,Rajitha,15/09/2020,15/07/2020,Data Scientist,Hewlett Packard Enterprise,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,"Data science methodologies including but not limited to classical regression, neural nets",2,NA,Singapore,"PhD/MSc degree in Statistics, Operations Research, Computer Science or equivalent",Not mentioned,1,0,0,0,0,0,NA,https://g.co/kgs/xdCNmg,Data scientist jobs in Singapore,data scientist,Data Science,2,Two or less years,Singapore,Min_Master
