ID,Consultant,DateRetrieved,DatePublished,Job_title,Company,R,SAS,SPSS,Python,MAtlab,Scala,C#,MS Word,Ms Excel,OLE/DB,Ms Access,Ms PowerPoint,Spreadsheets,Data_visualization,Presentation_Skills,Communication,BigData,Data_warehouse,cloud_storage,Google_Cloud,AWS,Machine_Learning,Deep Learning,Computer_vision,Java,C++,C,Linux/Unix,SQL,NoSQL,RDBMS,Oracle,MySQL,PHP,Flash_Actionscript,SPL,web_design_and_development_tools,Wordpress,AI,Natural_Language_Processing(NLP),Microsoft Power BI,Google_Analytics,graphics_and_design_skills,Data_marketing,SEO,Content_Management,Tableau,D3,Alteryx,KNIME,Spotfire,Spark,S3,Redshift,DigitalOcean,Javascript,Kafka,Storm,Bash,Hadoop,Data_Pipelines,MPP_Platforms,Qlik,Pig,Hive,Tensorflow,Map/Reduce,Impala,Solr,Teradata,MongoDB,Elasticsearch,YOLO,agile execution,Data_management,pyspark,Data_mining,Data_science,Web_Analytic_tools,IOT,Numerical_Analysis,Economic,Finance_Knowledge,Investment_Knowledge,Problem_Solving,Korean_language,Bash\Linux Scripting,Knowledge_in,Experience,City,Location,Educational_qualifications,Salary,Team_Handling,Debtor_reconcilation,Payroll_management,Bayesian,Optimization,Bahasa Malaysia,English proficiency,URL,Search_Term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jayani,13/08/2020,12/08/2020,Data Analyst,"Fitch Solutions, Inc",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,Not_define,Johannesburg,Africa,"Undergraduate degree, ideally in economics or econometrics.",Not_define,0,0,0,0,0,0,Not_define,https://www.glassdoor.com/Job/jobs.htm?suggestCount=0&suggestChosen=false&clickSource=searchBtn&typedKeyword=&locT=N&locId=211&jobType=&context=Jobs&sc.keyword=Data+Science&dropdown=0,Data Science jobs in Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Jayani,11/08/2020,11/08/2020,Expert Project Leader (Technology Advantage),The Boston Consulting Group Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,3-5 or 5-10,Kuala Lumpur,Malaysia,"Preferred advanced degree in Management and Business Studies, Electrical, Mechanical or Computer Engineering, Computer Science, Business Information Systems, Artificial Intelligence and Machine Learning, Data Analytics, Telecommunications, Physics or Mathematics – graduate of a leading engineering school would be a plus",Not_define,0,0,0,0,0,0,1,https://www.glassdoor.com/Job/jobs.htm?suggestCount=0&suggestChosen=false&clickSource=searchBtn&typedKeyword=&locT=N&locId=170&jobType=&context=Jobs&sc.keyword=statistics&dropdown=0,Statistics top jobs in Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Jayani,13/08/2020,13/08/2020,Data Scientist,Telenor ASA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,2+,Malaysia,Malaysia,"Bachelors or masters in statistics, applied mathematics, computer science, business or a related field",Not_define,0,0,0,0,0,0,Not_define,https://www.glassdoor.com/Job/jobs.htm?suggestCount=0&suggestChosen=false&clickSource=searchBtn&typedKeyword=&locT=N&locId=170&jobType=&context=Jobs&sc.keyword=statistics&dropdown=0,Statistics top jobs in Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Jayani,13/08/2020,13/08/2020,Data Scientist,Elabram Systems Sdn. Bhd.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Not_define,1+,Kajang,Malaysia,"Masters in statistics, applied mathematics, computer science, economics, business, psychology or a related field","$91,289",0,0,0,0,1,0,Not_define,https://www.glassdoor.com/Job/jobs.htm?suggestCount=0&suggestChosen=false&clickSource=searchBtn&typedKeyword=&locT=N&locId=170&jobType=&context=Jobs&sc.keyword=statistics&dropdown=0,Statistics top jobs in Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jayani,13/08/2020,13/08/2020,DATA ANALYST,STATWORKS GROUP,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,2+,Petaling Jaya,Malaysia,Minimum Degree in IT / Data Science / Statistics / Artificial Intelligence / Computer Science or any related field,Not_define,0,0,0,0,0,1,1,https://www.glassdoor.com/Job/jobs.htm?suggestCount=0&suggestChosen=false&clickSource=searchBtn&typedKeyword=&locT=N&locId=170&jobType=&context=Jobs&sc.keyword=statistics&dropdown=0,Statistics top jobs in Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Jayani,13/08/2020,13/08/2020,Lead Data Scientist,Snap Innovations Pte Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,4+,Singapore,Singapore,"Ph.D degree in Computer Science, Applied Statistics or related disciplines",Not_define,0,0,0,1,0,0,Not_define,https://sg.jobsdb.com/job/Lead-Data-Scientist-8300615ebb452b7fca2312331f4063b6?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=10&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Jayani,13/08/2020,13/08/2020,Smart Manufacturing and Artificial Intelligence (SMAI) Innovation Data Scientist,Micron Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,3+,Singapore,Singapore,"Bachelor’s Degree in Electrical Engineering, Computer Engineering, Computer Science or related fields",Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Innovation-Data-Scientist-562ae37afd2bbeff188db6361d7fd222?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=9&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Jayani,13/08/2020,13/08/2020,Data Scientist,Not_defined,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,Not_define,Central Singapore,Singapore,Not_define,Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Data-Scientist-fa9f42dea626b2b5c20d66bd2538d4b6?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=8&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Jayani,13/08/2020,13/08/2020,Data Scientist,PROCTER & GAMBLE INTERNATIONAL OPERATIONS SA SINGAPORE BRANCH,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,2-4,Buona Vista,Singapore,"Master’s Degree or PHD level qualifications. Preferred quantitative fields include; Operations Research, Economic Theory, Mathematics, Applied Mathematics, Statistics and Computer Science, Analytics, Physics",Not_define,0,0,0,1,1,0,Not_define,https://sg.jobsdb.com/job/Data-Scientist-4daf24219a02c2b523eff5771c862bf9?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=7&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Jayani,10/08/2020,10/08/2020,Data Scientist,DYSON OPERATIONS PTE. LTD.,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,Not_define,Science Park,Singapore,"Degree in statistics and practical data analysis experience or an engineering degree with a keen interest in statistics. PhDs are valued, but not strictly needed.",Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Data-Scientist-3b00ea1c2e4022b6d95a4c094fa0ed95?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=6&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Jayani,13/08/2020,13/08/2020,Data Scientist,Ambition,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,1+,Singapore,Singapore,Not_define,Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Data-Scientist-f42f95c67bcbb93ff8c0ffb2b2c50c65?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=5&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Jayani,13/08/2020,13/08/2020,Data Scientist Intern,Dathena,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,Intren,Singapore,Singapore,Not_define,Not_define,0,0,0,0,0,0,1,https://sg.jobsdb.com/job/Data-Scientist-Intern-d861d2b9a2010074afa1d6c0673abeec?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=4&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Jayani,13/05/2020,12/08/2020,Data Scientist,EAT Launchpad Pte Ltdeatlaunchpad.com,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Not_define,Not_define,Outram,Singapore,"Degree or experience in a quantitative field such as computer science, physics, applied mathematics, or engineering.",Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Data-Scientist-1aecb7529d2ec306cafeec1123e73b2f?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Scientist-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-uIf2jhOfEIqtJOlgEe19%26sp%3Dsuggested%26ssr%3D4%26sol-precursor%3D8bd736ec-9cd1-488e-95d5-3a16f6e4433b%26sol-originator%3Drs_serp&sl=Singapore&sol_srt=2ce436be-608b-43f9-a191-6be52160d2bb&sp=serp&sponsored=false&sq=Data+Scientist&sr=2&tk=qkE6H1oa3ytnvKSpj4H1-8zgLtEi1jVNy4EcPIOAQ,Data Scientists jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Jayani,13/08/2020,13/08/2020,Quality Data Analyst,ADECCO PERSONNEL PTE LTD,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Not_define,Not_define,Central Singapore,Singapore,Degree,Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Quality-Data-Analyst-c971b7fe5464efed86e1c2c8690c4bfe?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=9&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Jayani,13/08/2020,13/08/2020,Data Analyst - Logistics #SGUnitedTraineeships,APPLIED MATERIALS SOUTH EAST ASIA PTE. LTD.,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Not_define,Intern,Changi,Singapore,Not_define,Not_define,0,0,0,0,1,0,Not_define,https://sg.jobsdb.com/job/Data-Analyst-31c63a1bca627f719da36ce72a6464bd?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=8&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Jayani,13/08/2020,13/08/2020,Data Analyst,COLLABERA SEARCH PTE. LTD.,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Not_define,5-8,East Singapore,Singapore,Not_define,Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Data-Analyst-f3e84979491653bae481df4140d41c7a?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=6&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Jayani,13/08/2020,13/08/2020,Data Analyst - Continuous Improvement #SGUnitedTraineeships,APPLIED MATERIALS SOUTH EAST ASIA PTE. LTD.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,Intern,Changi,Singapore,Not_define,Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Data-Analyst-08dd2b318d1ecc20483b8e8998b3534f?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=5&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Jayani,12/08/2020,12/08/2020,Business Data Analyst,COMTEL SOLUTIONS PTE LTD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,3-6,Singapore,Singapore,Degree,Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Business-Data-Analyst-3f6be6d41d6dc0a61f81a410275d41ab?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=4&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Jayani,13/08/2020,13/08/2020,"Assistant Finance Manager, Data Analysis (Unilever International)",UNILEVER ASIA PRIVATE LIMITED,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not_define,1-3+,Pasir Panjang,Singapore,B.S. or M.S. in a relevant technical field.,Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Assistant-Finance-Manager-0a64e9222b0c0fcea9aacdeb69efeac4?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=3&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Jayani,12/08/2020,12/08/2020,Data Analyst,REN PTE. LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Not_define,Not_define,Central Singapore,Singapore,Not_define,Not_define,0,0,0,0,0,0,Not_define,https://sg.jobsdb.com/job/Data-Analyst-20a0b054894dc0bc92ad2025ecd2fac7?from_url=https%3A%2F%2Fsg.jobsdb.com%2FData-Analysis-jobs-in-Singapore%3Fpsi%3D2jzrZVFE6tGfGooL_VWg-b8a54cf17eae241cc2d8805e2961a98c-bF4gIszLCudW4qAJQ3yn%26sp%3Dviewjob_suggested%26ssr%3D5%26sol-precursor%3D50506061-1d6e-4ecf-ae30-43603c0d7790%26sol-originator%3Drs_jd&sl=Singapore&sol_srt=8bd736ec-9cd1-488e-95d5-3a16f6e4433b&sp=serp&sponsored=false&sq=Data+Analysis&sr=2&tk=uIf2jhOfEIqtJOlgEe19-dauRS5ij_HGxVxYXEj4C,Data Analysis jobs in Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
