ID,Consultant,URL,Duplicate/Unique,Search_Term,DateRetrieved,DatePublished,Job_Field,Job_title,Company,Knowledge_in,Minimum Experience in Years,City,Location,Educational_qualifications,Payment Frequency,Currency,Salary,English Needed,English proficiency description,Additional_languages,AI,Natural_Language_Processing(NLP),Data_Pipelines,Machine_Learning,Deep Learning,Computer_vision,Data_visualization,Data_warehouse,BigData,Data_management,Data_mining,Data_science,Bayesian,Optimization,Numerical_Analysis,IOT,Data_translation,R,SAS,SPSS,Python,MAtlab,Scala,C#,Java,C++,C,Bash,Tensorflow,pyspark,YOLO,MS Word,Ms Excel,Ms Access,Ms PowerPoint,Spreadsheets,Google_Analytics,Microsoft Power BI,Tableau,D3,Qlik,KNIME,Spotfire,Linux/Unix,OLE/DB,SQL,NoSQL,RDBMS,Oracle,MySQL,MongoDB,MPP_Platforms,SPL,Alteryx,Spark,Kafka,Hadoop,Pig,Hive,Map/Reduce,Impala,Storm,Google_Cloud,AWS,cloud_storage,S3,Redshift,DigitalOcean,Teradata,Solr,Elasticsearch,Presentation_Skills,Communication,Problem_Solving,Team_Handling,agile execution,Data_marketing,SEO,graphics_and_design_skills,Content_Management,Economic,Finance_Knowledge,Investment_Knowledge,Debtor_reconcilation,Payroll_management,Flash_Actionscript,web_design_and_development_tools,Wordpress,PHP,Javascript,Web_Analytic_tools
179,Nimthara,https://www.naukri.com/job-listings-forecasting-analyst-data-scientist-us-client-concentrix-daksh-services-india-private-limited-gurgaon-gurugram-bangalore-bengaluru-3-to-8-years-070821002178?src=jobsearchDesk&sid=16364381301235182&xp=1&px=1,Unique,data science jobs in India,11/9/2021,11/8/2021,Other,Forecasting Analyst/Data Scientist,Concentrix Daksh Services,forecast with monthly/weekly actual data & suggested improvements based on trend analysis,3,Hariyana,India,Any Graduate,Annual,INR,"₹ 8,00,000 - 10,00,000",0,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Nimthara,https://www.naukri.com/job-listings-data-scientist-aureustech-systems-private-limited-hyderabad-secunderabad-0-to-3-years-251021005536?src=jobsearchDesk&sid=16364381301235182_5&xp=3&px=1,Unique,data science jobs in India,11/9/2021,10/25/2021,Information Technology,Data Scientist,Aureus Tech Systems,analyze large amounts of raw information to find patterns;machine-learning & research,0,Remote,India,B.Tech/B.E. in Any Specialization;MS/M.Sc(Science) in Any Specialization,NA,NA,NA,0,NA,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Nimthara,https://hk.jobsdb.com/hk/en/job/data-scientist-merchandising-sales-operations-100003008883365?jobId=jobsdb-hk-job-100003008883365&sectionRank=3&token=0~17f8cc6a-bb5f-480c-8817-a19c5bb1d497&searchPath=%2Fhk%2Fsearch-jobs%2Fdata-scientist%2F1%3Futm_campaign%3Dhk-c-t-%255Bc%255D_dbhk_google_all_sem_dsa_job-category_all_all_tactical%26utm_content%3D%26utm_term%3D%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26pem%3Dgoogle%26gclid%3DCjwKCAiA1aiMBhAUEiwACw25MXRaVlGQipOP9q7GsQcPy9IF5GxVhTI9Z-dEIiiPwADjWCqPjtmKaxoCmBkQAvD_BwE,Unique,data science jobs in china,11/9/2021,11/9/2021,Other,Data Scientist,Ralph Lauren,analytical;statistical & programming skills to collect;analyze & interpret large data sets,4,Tsim Sha Tsui,China,Bachelor's degree or higher in Statistics;Computer Science;Mathematics;Software Engineering or related quantitative field,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Nimthara,https://hk.jobsdb.com/hk/en/job/data-scientist-senior-data-scientist-machine-learning-engineer-onsite-with-hsbc-100003008883799?jobId=jobsdb-hk-job-100003008883799&sectionRank=7&token=0~5f982b2c-eea6-489f-9e65-0ec4858c15f3&searchPath=%2Fhk%2Fsearch-jobs%2Fdata-scientist%2F1%3Futm_campaign%3Dhk-c-t-%255Bc%255D_dbhk_google_all_sem_dsa_job-category_all_all_tactical%26utm_content%3D%26utm_term%3D%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26pem%3Dgoogle%26gclid%3DCjwKCAiA1aiMBhAUEiwACw25MXRaVlGQipOP9q7GsQcPy9IF5GxVhTI9Z-dEIiiPwADjWCqPjtmKaxoCmBkQAvD_BwE,Unique,data science jobs in china,11/9/2021,11/9/2021,Banking,Data Scientist,HSBC,conduct end-to-end machine learning experiment,NA,Hong Kong,China,Degree,monthly,NA,32-45k,0,NA,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Nimthara,https://www.tesla.com/careers/search/job/associate-datascientist-107134,Unique,data science jobs in china,11/9/2021,11/4/2021,Other,Associate Data Scientist,Tesla,"Intelligent manufacturing,industrial internet,IoT and AI",NA,shanghai,China,PhD/MS in engineering;computer science;physics;mathematics,NA,NA,NA,0,NA,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Nimthara,https://jobs.lever.co/afterpaytouch/456837ed-0c7d-4b49-a018-bf1865576ee4,Unique,data science jobs in china,11/9/2021,10/9/2021,Other,Machine Learning Data Scientist,Afterpay Touch,Machine learning techniques,NA,shanghai,China,Quantitative background in computer science;statistics;math or related disciplines,NA,NA,NA,0,NA,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Nimthara,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25385&siteid=5283&PageType=JobDetails&jobid=551690#jobDetails=551690_5283,Unique,data science jobs in china,11/9/2021,10/9/2021,Other,Data Scientist,Ford Motor Company,advanced quantitative modeling & analytics,3,shanghai,China,Master degree in Economics;Master degree in Statistics;Master degree in Operations Research;Master degree in Applied Mathematics;PhD degree in Economics;PhD degree in Statistics;PhD degree in Physics;PhD degree in Operations Research;PhD degree in Applied Mathematics;PhD degree in Computer Science; PhD degree in Engineering,NA,NA,NA,1,Excellent oral and written English and communication skills,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Nimthara,https://morningstar.wd5.myworkdayjobs.com/en-US/Americas/job/Shenzhen/Associate-Data-Scientist_REQ-023295,Unique,data science jobs in china,11/9/2021,10/9/2021,Other,Associate Data Scientist,Morningstar,Artificial Inteligance,1,Shenzhen,China,An advanced degree in engineering;computer science;statistics or related field,NA,NA,NA,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Nimthara,https://www.monster.com.hk/seeker/single-page-registration?from=Feed_Indeed&spl=HK_Feed_Indeed&WT.mc_n=olm_sk_HK_Feed_Indeed&gd=1&jobid=29847833&action=apply&utm_campaign=Job_Boards&utm_medium=CPC&utm_source=Feed_Indeed,Unique,data science jobs in china,11/9/2021,10/9/2021,Information Technology,Data Scientist,Intel,Statistics;Machine Learning;Data Mining and other analytic techniques,0,NA,China,Master degree in Statistics; Master degree in Mathematics; Master degree in Computer Science,NA,NA,NA,0,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Nimthara,https://www.career-jet.cn/jobad/cnf65605b0a0d790daa0f14b1e299eb700,Unique,data science jobs in china,11/10/2021,11/5/2021,Agriculture,Data Scientist,Bayer,statistical analysis;computer programming;predictive/computer vision modeling and experimental design to meet product/venture objectives,5,Shanghai,China,Advanced degree in Computer Science;Math/Statistics;Biosystem or other related fields,NA,NA,NA,0,NA,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Nimthara,https://www.career-jet.cn/jobad/cn07dd5863dc43bef744e61a20d243b8fc,Unique,data science jobs in china,11/10/2021,10/31/2021,Information Technology,Data & Applied Scientist,Microsoft,Machine Learning,5,"Suzhou, Jiangsu",China,Master/PhD in Computer Science,NA,NA,NA,0,NA,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Nimthara,https://www.jobstreet.com.sg/en/job/data-analytics-consultant-8980334?jobId=jobstreet-sg-job-8980334&sectionRank=1&token=0~74a830e8-b5df-4941-9e24-d747fcf23cc2&searchPath=%2Fen%2Fjob-search%2Fdata-analytics-jobs%2F&fr=SRP%20View%20In%20New%20Tab,Unique,data analyst jobs in singapore,11/10/2021,11/8/2021,Information Technology,Data & Analytics Consultant,NCS Pte Ltd,develop analytic solutions;building & maintaining of end-to-end data pipelines,NA,NA,Singapore,Degree in Computer Science;Computer Engineering;Engineering;Information Systems;Business Analytics;Mathematics;Statistics;Economics;Physics,NA,SGD,4500-5200,0,NA,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Nimthara,https://www.jobstreet.com.sg/en/job/data-analytics-lead-8982152?jobId=jobstreet-sg-job-8982152&sectionRank=4&token=0~74a830e8-b5df-4941-9e24-d747fcf23cc2&searchPath=%2Fen%2Fjob-search%2Fdata-analytics-jobs%2F&fr=SRP%20View%20In%20New%20Tab,Unique,data analyst jobs in singapore,11/10/2021,11/9/2021,Information Technology,Data & Analytics Lead,NTUC LearningHub Pte,collection;storage;processing & transformation of large data-sets,5,NA,Singapore,Bachelor's degree in Computer Science;Bachelor's degree in Applied Mathematics;Bachelor's degree in Engineering or any other technology related field,NA,NA,NA,0,NA,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Nimthara,https://www.jobstreet.com.sg/en/job/head-of-data-science-8983941?jobId=jobstreet-sg-job-8983941&sectionRank=11&token=0~74a830e8-b5df-4941-9e24-d747fcf23cc2&searchPath=%2Fen%2Fjob-search%2Fdata-analytics-jobs%2F&fr=SRP%20View%20In%20New%20Tab,Unique,data analyst jobs in singapore,11/10/2021,11/9/2021,Other,Head of Data Science,Changi Airport Group Pte Ltd,Data Science,10,NA,Singapore,Masters in Computer Science;Masters in Mathematics;Masters in Statistics or other quantitative disciplines,NA,NA,NA,0,NA,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Nimthara,https://www.mycareersfuture.gov.sg/job/others/junior-data-analyst-vortexa-asia-cc3685cf5293ab3740556c9df8c184d7,Unique,data analyst jobs in singapore,11/10/2021,10/26/2021,Other,Junior Data Analyst,VORTEXA ASIA PTE. LTD.,manipulating & analyzing large data,1,Mapletree Anson,Singapore,BA/BSc in Mathematics;BA/BSc in Finance;BA/BSc in Economics,monthly,USD,3500-4000,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Nimthara,https://www.mycareersfuture.gov.sg/job/engineering/data-analyst-sgunitedtraineeships-sgup-red-dot-analytics-bdde63c731f085d8c8e0fd39179f7834,Unique,data analyst jobs in singapore,11/10/2021,10/27/2021,Information Technology,Data Analyst,Red Dot Analytics Pte Ltd,data acquisition,NA,PAYA LEBAR SQUARE,Singapore,BSc in Mathematics;BSc in Economics;BSc in Computer Science;BSc in Information Management;BSc in Statistics,monthly,USD,2500-3500,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Nimthara,https://jobs.lever.co/dnb/0fc487d0-90c0-477a-9633-2dd29fb43327,Unique,data science jobs in Sweden,11/10/2021,11/9/2021,Information Technology,Data Scientist,dun & bradstreet,perform analysis on large datasets with different types of data,4,Solna,Sweden,degree in statistics;econometrics;mathematics;computer science;civil engineering,NA,NA,NA,1,good knowledge of speech and writing in English,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Nimthara,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Stockholm/Actuarial-and-Data-Analyst----FS-Risk---Regulation---Stockholm_255568WD?source=172909,Unique,actuarial jobs in sweden,11/10/2021,10/10/2021,Other,Actuarial and Data Analyst,PwC,financial reporting;risk and capital management,NA,Stockholm,Sweden,academic background in mathematics and mathematical statistics,NA,NA,NA,1,advanced skills in English,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,Nimthara,https://www.epirocgroup.com/en/careers/job-overview/job-detail/40160-all,Unique,data engineer jobs in sweden,11/10/2021,11/8/2021,Other,Data Engineer,Epiroc Drilling Tools AB,advanced analytics & machine learning,NA,Fargesta,Sweden,Master's degree in a data-related field,NA,NA,NA,1,"good English language skills,verbally and in writing",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Nimthara,https://jobs.pricerunner.com/jobs/1194834-data-scientist,Unique,data engineer jobs in sweden,11/10/2021,10/10/2021,E commerce (online sales),Data Scientist,PriceRunner,machine learning models & algorithms,NA,Stockholm,Sweden,strong academic foundation within computer science;software engineering and machine learning,NA,NA,NA,1,communicative skills in English comes well at hand,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Nimthara,https://jobs.daimler.com/Stellenanzeige/DE_308817/data-analyst.html,Unique,data analyst jobs in Australia,11/10/2021,11/3/2021,Finance,Data Analyst,Mercedes-Benz Financial Services,analysing data,3,NA,Australia,degree in Finance or background in Economics;Business management;Statistics;Computer Science,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000073&jc=0000891378&ec=0000000090&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,11/5/2021,Other,Manager/Senior Manager-Actuarial,LOLC Life Assurance,actuarial modeling,6,Colombo,Sri Lanka,Bachelor's degree in Mathematics;Bachelor's degree in Statistics;Bachelor's degree in Actuarial Science,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=1&ac=0000000072&jc=0000889940&ec=0000000089&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,11/2/2021,Other,Senior Executive/Assistant Manager-Actuarial Science,Richard Pieris & Company PLC,actuarial science,2,Colombo,Sri Lanka,degree in actuarial science;mathematics;statistics;finance;economics,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=34&ac=0000000469&jc=0000845317&ec=0000000623&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,11/10/2021,Manufacturing,Data Analyst,NorLanka Manufacturing Private Limited,gather;analyze & transforming data,2,NA,Sri Lanka,degree in computer science;information technology;information systems,NA,NA,NA,1,strong command in English,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=48&ac=DEFZZZ&jc=0000892614&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,11/9/2021,Information Technology,Data Scientist,Atlas Labs,advanced statistical & machine learning,NA,Colombo,Sri Lanka,degree in Computer Science;Mathematics or related field,NA,NA,NA,1,Excellent English written and oral communication skills,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=179&ac=0000000023&jc=0000892378&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,11/8/2021,Other,Data Analytics Test Engineer,Maritime Placements (Pvt) Ltd,testing business intelligance & data warehousing,2,NA,Sri Lanka,BE/BTech/MCA/M.Sc,NA,NA,NA,0,NA,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=199&ac=DEFZZZ&jc=0000891686&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,11/5/2021,Other,Data and Analytics Specialist,Heineken Lanka Limited,data analytics,2,Colombo,Sri Lanka,degree in Computer Science;IT;Big Data/Data Analytics,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=302&ac=DEFZZZ&jc=0000889704&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,11/2/2021,Banking,Data Analyst,CAL,statistical distributions;data visualization,NA,Colombo,Sri Lanka,MBA/a degree in Computer Science;Information systems;Mathematics;Statistics;Machine Learning;Data Analytics,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
207,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=309&ac=DEFZZZ&jc=0000889591&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,11/2/2021,Telecommunication,Senior Data Engineer,Circles.Life,design;develop and implement Big Data platforms,2,Colombo,Sri Lanka,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Nimthara,https://careers.kmart.com.au/caw/en/job/504451/data-engineer,Unique,data engineer jobs in Australia,11/10/2021,11/5/2021,Information Technology,Data Engineer,Kmart,advanced analytics;AI & ML,3,VIC Metro,Australia,NA,NA,NA,NA,0,NA,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=353&ac=DEFZZZ&jc=0000887062&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,10/27/2021,Information Technology,Data Engineer,Calcey Technologies (Pvt) Ltd,creating data workflows;data analytics;data visualization,1,Colombo,Sri Lanka,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Nimthara,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=375&ac=0000000021&jc=0000879954&ec=0000000021&pg=applicant/vacancybyfunctionalarea.jsp,Unique,topjobs sri lanka,11/10/2021,10/8/2021,Telecommunication,Senior Data Scientist,Dialog Axiata PLC,data analytics;visualization;concept development,2,Colombo,Sri Lanka,degree in Engineering;IT;Computer Science;Statistics,NA,NA,NA,0,NA,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
